anon_id,user_type,gender,age,education_level
1013,paid,male,44,some college
1014,paid,female,72,bachelors degree
1015,free,male,46,bachelors degree
1016,paid,female,59,bachelors degree
1017,paid,female,52,some college
1018,free,male,49,some high school
1019,paid,female,66,masters degree
1020,paid,male,50,masters degree
1021,paid,male,57,masters degree
1022,paid,unknown,57,other/unspecified
1023,paid,unknown,66,other/unspecified
1024,paid,male,57,bachelors degree
1025,free,male,29,bachelors degree
1026,free,male,42,masters degree
1027,free,female,59,masters degree
1028,free,male,53,associates degree
1029,paid,male,60,professional degree
1030,paid,female,66,some college
1031,paid,male,53,bachelors degree
1032,free,female,58,masters degree
1033,paid,female,49,masters degree
1034,paid,female,62,masters degree
1035,free,female,49,professional degree
1036,free,female,59,some college
1037,paid,female,36,bachelors degree
1038,paid,female,70,high school
1039,free,female,32,bachelors degree
1040,paid,male,64,high school
1041,free,female,67,some college
1042,paid,male,56,high school
1043,paid,unknown,61,other/unspecified
1044,free,male,26,some college
1045,free,male,24,high school
1046,free,male,60,some college
1047,free,female,58,bachelors degree
1048,free,unknown,69,other/unspecified
1049,paid,male,55,some college
1050,paid,male,58,masters degree
1051,free,female,69,bachelors degree
1052,free,female,22,bachelors degree
1053,free,male,75,some college
1054,paid,male,64,bachelors degree
1055,paid,female,57,bachelors degree
1056,paid,female,66,bachelors degree
1057,paid,female,59,masters degree
1058,free,male,53,bachelors degree
1059,paid,male,57,bachelors degree
1060,paid,male,53,high school
1061,paid,female,50,high school
1062,free,female,59,some college
1063,paid,male,62,bachelors degree
1064,free,male,27,bachelors degree
1065,free,unknown,57,other/unspecified
1066,paid,female,42,some college
1067,paid,female,73,some college
1068,paid,male,52,high school
1069,paid,male,79,masters degree
1070,paid,female,78,masters degree
1071,paid,female,83,bachelors degree
1072,paid,male,68,masters degree
1073,free,male,55,high school
1074,free,female,65,some college
1075,free,male,29,masters degree
1076,paid,male,68,bachelors degree
1077,free,female,48,other/unspecified
1078,paid,male,55,bachelors degree
1079,free,male,30,bachelors degree
1080,paid,female,26,bachelors degree
1081,free,female,84,high school
1082,paid,female,48,bachelors degree
1083,paid,female,63,some college
1084,paid,male,56,some high school
1085,free,female,78,some college
1086,paid,male,44,high school
1087,free,female,27,masters degree
1088,paid,female,55,professional degree
1089,free,female,45,bachelors degree
1090,paid,male,59,professional degree
1091,paid,male,39,bachelors degree
1092,free,female,40,professional degree
1093,paid,female,55,bachelors degree
1094,paid,female,59,some college
1095,free,female,60,high school
1096,free,female,51,bachelors degree
1097,free,female,61,masters degree
1098,paid,female,70,some college
1099,free,male,56,bachelors degree
1100,paid,male,47,masters degree
1101,free,male,56,masters degree
1102,free,male,64,bachelors degree
1103,paid,male,79,masters degree
1104,paid,female,44,some college
1105,paid,male,63,professional degree
1106,free,female,32,high school
1107,paid,female,52,some college
1108,free,unknown,29,bachelors degree
1109,paid,male,51,some college
1110,free,female,49,bachelors degree
1111,free,female,77,masters degree
1112,paid,male,79,masters degree
1113,paid,female,46,associates degree
1114,free,male,65,masters degree
1115,free,female,24,professional degree
1116,free,male,67,some college
1117,paid,male,53,masters degree
1118,paid,female,62,masters degree
1119,paid,male,50,bachelors degree
1120,paid,male,34,high school
1121,paid,male,66,some college
1122,paid,unknown,65,other/unspecified
1123,paid,male,56,masters degree
1124,paid,male,68,masters degree
1125,paid,female,27,professional degree
1126,paid,female,79,high school
1127,paid,female,60,masters degree
1128,free,male,45,bachelors degree
1129,paid,male,54,bachelors degree
1130,paid,female,68,other/unspecified
1131,paid,male,58,bachelors degree
1132,free,female,56,some college
1133,free,unknown,68,other/unspecified
1134,paid,female,23,bachelors degree
1135,paid,male,57,masters degree
1136,paid,male,54,some high school
1137,paid,male,34,bachelors degree
1138,paid,female,64,professional degree
1139,paid,male,60,high school
1140,free,female,54,bachelors degree
1141,free,male,44,masters degree
1142,paid,male,36,bachelors degree
1143,paid,unknown,73,other/unspecified
1144,free,male,72,phd
1145,paid,female,55,bachelors degree
1146,paid,male,65,bachelors degree
1147,free,male,45,masters degree
1148,paid,female,72,some high school
1149,paid,female,50,high school
1150,free,female,37,masters degree
1151,free,male,39,masters degree
1152,free,female,34,masters degree
1153,paid,female,65,high school
1154,free,male,31,bachelors degree
1155,paid,male,53,masters degree
1156,free,male,59,bachelors degree
1157,free,female,71,bachelors degree
1158,free,male,60,bachelors degree
1159,paid,male,55,some college
1160,paid,male,62,some college
1161,paid,male,87,bachelors degree
1162,paid,female,43,bachelors degree
1163,free,female,84,masters degree
1164,free,unknown,71,other/unspecified
1165,free,male,55,some college
1166,paid,female,61,some high school
1167,free,female,19,high school
1168,free,female,36,bachelors degree
1169,paid,female,35,bachelors degree
1170,paid,female,76,phd
1171,paid,unknown,72,high school
1172,paid,male,65,some college
1173,free,male,29,some college
1174,free,female,22,some college
1175,free,male,73,bachelors degree
1176,free,female,78,bachelors degree
1177,free,female,27,bachelors degree
1178,paid,female,73,high school
1179,paid,female,58,bachelors degree
1180,paid,female,69,masters degree
1181,paid,female,44,some college
1182,free,male,33,phd
1183,free,female,77,masters degree
1184,paid,female,76,some college
1185,free,female,76,masters degree
1186,paid,female,69,some college
1187,paid,female,70,bachelors degree
1188,paid,female,75,bachelors degree
1189,paid,female,73,some high school
1190,free,unknown,73,other/unspecified
1191,free,male,18,some college
1192,paid,female,70,some high school
1193,free,female,52,bachelors degree
1194,paid,female,72,some college
1195,paid,female,65,masters degree
1196,paid,female,69,bachelors degree
1197,paid,male,80,bachelors degree
1198,paid,male,68,some high school
1199,paid,female,71,masters degree
1200,paid,female,65,masters degree
1201,paid,female,49,bachelors degree
1202,paid,female,45,professional degree
1203,paid,female,61,some college
1204,free,unknown,61,high school
1205,paid,female,65,masters degree
1206,free,male,53,some college
1207,paid,female,85,high school
1208,free,female,73,masters degree
1209,free,female,52,some college
1210,free,female,53,high school
1211,free,female,55,masters degree
1212,free,female,57,some college
1213,paid,male,50,professional degree
1214,free,male,47,masters degree
1215,paid,female,66,bachelors degree
1216,paid,female,42,professional degree
1217,free,male,63,phd
1218,free,unknown,50,other/unspecified
1219,free,unknown,62,other/unspecified
1220,paid,male,79,some college
1221,free,male,43,some high school
1222,paid,male,24,some college
1223,free,male,26,some high school
1224,paid,female,51,some college
1225,paid,female,75,some high school
1226,paid,unknown,41,other/unspecified
1227,free,male,67,high school
1228,paid,unknown,52,other/unspecified
1229,free,male,29,high school
1230,paid,female,51,bachelors degree
1231,paid,male,53,bachelors degree
1232,paid,male,63,bachelors degree
1233,paid,male,81,professional degree
1234,free,female,32,bachelors degree
1235,paid,female,53,masters degree
1236,free,female,40,bachelors degree
1237,paid,male,50,masters degree
1238,free,unknown,57,other/unspecified
1239,paid,female,68,some college
1240,paid,female,71,masters degree
1241,paid,unknown,47,some college
1242,free,male,45,bachelors degree
1243,paid,unknown,72,other/unspecified
1244,paid,male,65,masters degree
1245,free,male,65,bachelors degree
1246,free,female,72,high school
1247,paid,female,51,bachelors degree
1248,paid,male,69,other/unspecified
1249,free,female,68,masters degree
1250,paid,female,64,masters degree
1251,free,female,84,high school
1252,free,female,47,some college
1253,paid,male,59,masters degree
1254,free,female,67,masters degree
1255,paid,female,67,associates degree
1256,free,male,22,bachelors degree
1257,paid,female,72,bachelors degree
1258,paid,female,65,masters degree
1259,paid,male,58,bachelors degree
1260,paid,male,34,bachelors degree
1261,paid,female,34,masters degree
1262,free,male,20,some college
1263,free,female,62,high school
1264,free,male,47,professional degree
1265,free,male,79,masters degree
1266,paid,male,74,some college
1267,paid,male,60,some college
1268,paid,male,59,bachelors degree
1269,free,female,61,bachelors degree
1270,paid,male,49,bachelors degree
1271,free,unknown,25,other/unspecified
1272,paid,female,71,some college
1273,paid,male,26,other/unspecified
1274,free,unknown,60,other/unspecified
1275,free,male,64,some college
1276,paid,male,66,bachelors degree
1277,free,male,30,bachelors degree
1278,paid,female,67,professional degree
1279,paid,female,64,masters degree
1280,free,male,34,associates degree
1281,paid,female,55,bachelors degree
1282,paid,female,53,bachelors degree
1283,paid,male,55,associates degree
1284,paid,male,58,some college
1285,paid,male,70,high school
1286,paid,male,63,masters degree
1287,free,male,41,masters degree
1288,paid,male,63,bachelors degree
1289,free,female,51,bachelors degree
1290,free,male,64,bachelors degree
1291,free,female,68,other/unspecified
1292,paid,male,77,professional degree
1293,free,male,43,bachelors degree
1294,paid,male,80,professional degree
1295,paid,unknown,35,other/unspecified
1296,paid,female,61,high school
1297,free,female,49,high school
1298,free,male,30,masters degree
